user,subfolder,decision,rationale
watson-k,e_mail_bin,SYSTEM,Email bin/trash — deleted content
watson-k,funny,INCLUDED,Humour emails — legitimate ham
watson-k,girls,INCLUDED,Ambiguous — retained as likely business group
watson-k,glen_hass,PII/LEGAL,Named individual folder — personal PII
watson-k,gri_jan_1996,INCLUDED,GRI January 1996 — business
watson-k,holidays,INCLUDED,Holiday schedule — business operations
watson-k,inbox,INCLUDED,Primary received mail — standard business email
watson-k,industry_mentions,INCLUDED,Industry mentions — business
watson-k,interconnect_agreement_sample,INCLUDED,Interconnect agreement — business
watson-k,italy,INCLUDED,Italy operations — business
watson-k,keyex_1997,INCLUDED,Keyex 1997 operations — business
watson-k,kingman_heat_recovery,INCLUDED,Kingman heat recovery — business
watson-k,mike_reynolds,PII/LEGAL,Named individual folder — personal PII
watson-k,negotiated_rates,INCLUDED,Negotiated rates — regulatory
watson-k,nng,INCLUDED,NNG pipeline operations
watson-k,nymex_prices,INCLUDED,NYMEX prices — business
watson-k,on_call_schedule,INCLUDED,On-call schedule — business operations
watson-k,operational_sales,INCLUDED,Operational sales — business
watson-k,order_637,INCLUDED,Order 637 — regulatory
watson-k,paris,INCLUDED,Paris operations — business
watson-k,park__n_ride,PII/LEGAL,Personal commute records — PII
watson-k,payroll_electronic_directions,PII/LEGAL,Payroll/banking details — sensitive PII
watson-k,pba_s,INCLUDED,PBAs — business
watson-k,pemex_trans_pecos,INCLUDED,Pemex Trans Pecos — business
watson-k,pros,INCLUDED,PROS system — business
watson-k,questar,INCLUDED,Questar counterparty — business
watson-k,red_rock,INCLUDED,Red Rock operations — business
watson-k,rm_science_review,INCLUDED,RM science review — business
watson-k,rm_work_order,INCLUDED,RM work order — business
watson-k,san_juan_expansion,INCLUDED,San Juan expansion — business
watson-k,sap,INCLUDED,SAP enterprise system — business
watson-k,sent_items,INCLUDED,Primary sent mail — standard business email
watson-k,socalgas,INCLUDED,SoCal Gas — business
watson-k,strategic_model,INCLUDED,Strategic model — business
watson-k,sun_devil_expansion,INCLUDED,Sun Devil expansion — business
watson-k,top_shippers,INCLUDED,Top shippers — business
watson-k,tw_cas,INCLUDED,TW CAS — operations
watson-k,tw_hedges,INCLUDED,TW hedging operations
watson-k,tw_imbalances,INCLUDED,TW imbalances — operations
watson-k,tw_options_sales_program,INCLUDED,TW options sales — business
watson-k,tw_outages,INCLUDED,TW outage management
watson-k,tw_rate_matrix,INCLUDED,TW rate matrix — regulatory
watson-k,tw_throughput_analysis,INCLUDED,TW throughput analysis
watson-k,tw_weekly_report,INCLUDED,TW weekly reports — business
watson-k,usgt,INCLUDED,USGT operations — business
watson-k,vinson___elkins,INCLUDED,Vinson & Elkins legal counsel — business
watson-k,weather,INCLUDED,Single-user business folder — no PII markers detected; default INCLUDED
weldon-c,abraxas,INCLUDED,Abraxas counterparty — business
weldon-c,all_documents,SYSTEM,Lotus Notes all-documents view — duplicates every other folder
weldon-c,associate,PII/LEGAL,Associate programme records — sensitive PII
weldon-c,austin_energy,INCLUDED,Austin Energy counterparty — business
weldon-c,calendar,CONTENT-MISMATCH,Calendar entries — not email
weldon-c,citibank,PII/LEGAL,Personal banking — sensitive PII
weldon-c,contacts,CONTENT-MISMATCH,Address book — not email
weldon-c,deleted_items,SYSTEM,Lotus Notes deleted-items bin — not authored email
weldon-c,discussion_threads,SYSTEM,Lotus Notes threading index — duplicates inbox content
weldon-c,ed,PII/LEGAL,Named individual — personal PII
weldon-c,eol,INCLUDED,EOL trading platform — business
weldon-c,freestone,INCLUDED,Freestone project — business
weldon-c,friends,PII/LEGAL,Personal friends correspondence — PII
weldon-c,ft__pierce,INCLUDED,Single-user business folder — no PII markers detected; default INCLUDED
weldon-c,highland,INCLUDED,Highland counterparty — business
weldon-c,inbox,INCLUDED,Primary received mail — standard business email
weldon-c,it,INCLUDED,Single-user business folder — no PII markers detected; default INCLUDED
weldon-c,kcs,INCLUDED,KCS counterparty — business
weldon-c,kern,INCLUDED,Kern operations — business
weldon-c,lng,INCLUDED,LNG trading and operations correspondence
weldon-c,midway,INCLUDED,Midway operations
weldon-c,misc_,INCLUDED,Single-user business folder — no PII markers detected; default INCLUDED
weldon-c,misc__gas_issues,INCLUDED,Miscellaneous gas issues — business
weldon-c,national_fuel,INCLUDED,National Fuel counterparty — business
weldon-c,neumin,INCLUDED,Neumin counterparty — business
weldon-c,prc,INCLUDED,Performance Review Committee — business correspondence
weldon-c,private_folders,PII/LEGAL,Self-labelled private folder — explicit personal/sensitive content
weldon-c,project_orange,INCLUDED,Project Orange — business
weldon-c,rotation_1,PII/LEGAL,Staff rotation records — sensitive PII
weldon-c,sent,INCLUDED,Sent mail variant — standard business email
weldon-c,sent_items,INCLUDED,Primary sent mail — standard business email
weldon-c,southern_lng,INCLUDED,Southern LNG — business
weldon-c,stagecoach,INCLUDED,Stagecoach operations — business
weldon-c,training,PII/LEGAL,Training records — HR sensitive
weldon-c,unocal,INCLUDED,Unocal counterparty — business
weldon-c,ut_mba,INCLUDED,Single-user business folder — no PII markers detected; default INCLUDED
weldon-c,_sent_mail,SYSTEM,Lotus Notes sent-mail artefact — duplicates sent_items
whalley-g,all_documents,SYSTEM,Lotus Notes all-documents view — duplicates every other folder
whalley-g,calendar,CONTENT-MISMATCH,Calendar entries — not email
whalley-g,connect_deletes,SYSTEM,Connector delete log — system artefact
whalley-g,contacts,CONTENT-MISMATCH,Address book — not email
whalley-g,controls,INCLUDED,Single-user business folder — no PII markers detected; default INCLUDED
whalley-g,deleted_items,SYSTEM,Lotus Notes deleted-items bin — not authored email
whalley-g,discussion_threads,SYSTEM,Lotus Notes threading index — duplicates inbox content
whalley-g,economics,INCLUDED,Economics analysis — business
whalley-g,inbox,INCLUDED,Primary received mail — standard business email
whalley-g,india,INCLUDED,India operations business correspondence
whalley-g,mariner,INCLUDED,Mariner counterparty — business
whalley-g,markets,INCLUDED,Markets — business
whalley-g,merchant_investments,INCLUDED,Merchant investments — business
whalley-g,notes_inbox,SYSTEM,Lotus Notes internal inbox mirror — duplicates inbox
whalley-g,personal,PII/LEGAL,Self-labelled personal folder — explicit personal correspondence
whalley-g,sent,INCLUDED,Sent mail variant — standard business email
whalley-g,sent_items,INCLUDED,Primary sent mail — standard business email
whalley-g,tasks,CONTENT-MISMATCH,Task list entries — not email
whalley-g,test,SYSTEM,Test folder — not production email
whalley-g,to_do,CONTENT-MISMATCH,To-do list — not email
whalley-g,_sent_mail,SYSTEM,Lotus Notes sent-mail artefact — duplicates sent_items
whalley-l,all_documents,SYSTEM,Lotus Notes all-documents view — duplicates every other folder
whalley-l,connect_deletes,SYSTEM,Connector delete log — system artefact
whalley-l,contacts,CONTENT-MISMATCH,Address book — not email
whalley-l,discussion_threads,SYSTEM,Lotus Notes threading index — duplicates inbox content
whalley-l,ecommerce,INCLUDED,E-commerce — business
whalley-l,notes_inbox,SYSTEM,Lotus Notes internal inbox mirror — duplicates inbox
whalley-l,sent,INCLUDED,Sent mail variant — standard business email
whalley-l,tasks,CONTENT-MISMATCH,Task list entries — not email
whalley-l,_sent_mail,SYSTEM,Lotus Notes sent-mail artefact — duplicates sent_items
white-s,all_documents,SYSTEM,Lotus Notes all-documents view — duplicates every other folder
white-s,andersen_requests,PII/LEGAL,Arthur Andersen audit requests — litigation sensitive
white-s,calendar,CONTENT-MISMATCH,Calendar entries — not email
white-s,contacts,CONTENT-MISMATCH,Address book — not email
white-s,curves,INCLUDED,Market curves — business
white-s,cya,INCLUDED,CYA correspondence — business
white-s,deleted_items,SYSTEM,Lotus Notes deleted-items bin — not authored email
white-s,discussion_threads,SYSTEM,Lotus Notes threading index — duplicates inbox content
white-s,doorstep,INCLUDED,Single-user business folder — no PII markers detected; default INCLUDED
white-s,ena_cal,INCLUDED,ENA California — business
white-s,flash,INCLUDED,Flash reports — business
white-s,genco_plant_misc,INCLUDED,Genco plant — business
white-s,global_standards,INCLUDED,Global standards — business
white-s,inbox,INCLUDED,Primary received mail — standard business email
white-s,itinerary_receipt,INCLUDED,Business travel itinerary
white-s,legal,PII/LEGAL,Legal correspondence — litigation sensitive
white-s,meetings,INCLUDED,Meeting coordination correspondence
white-s,off_site,INCLUDED,Off-site meetings — business
white-s,passwords,PII/LEGAL,Credential storage — critical PII/security risk
white-s,personal,PII/LEGAL,Self-labelled personal folder — explicit personal correspondence
white-s,personnel,PII/LEGAL,Personnel records — sensitive PII
white-s,portcalc_requests,INCLUDED,Portfolio calculation requests — business
white-s,press,INCLUDED,Press/media relations correspondence
white-s,sent,INCLUDED,Sent mail variant — standard business email
white-s,sent_items,INCLUDED,Primary sent mail — standard business email
white-s,services,INCLUDED,Business services
white-s,south_america,INCLUDED,South American operations
white-s,tasks,CONTENT-MISMATCH,Task list entries — not email
white-s,teco,INCLUDED,TECO Energy counterparty
white-s,val,INCLUDED,Valuation — business
white-s,west_var,INCLUDED,West VAR — trading
whitt-m,deleted_items,SYSTEM,Lotus Notes deleted-items bin — not authored email
whitt-m,inbox,INCLUDED,Primary received mail — standard business email
whitt-m,sent_items,INCLUDED,Primary sent mail — standard business email
williams-j,6day,SYSTEM,Numbered operational view — system artefact
williams-j,all_documents,SYSTEM,Lotus Notes all-documents view — duplicates every other folder
williams-j,commoditylogic,INCLUDED,Single-user business folder — no PII markers detected; default INCLUDED
williams-j,deals,INCLUDED,Business deal correspondence
williams-j,deleted_items,SYSTEM,Lotus Notes deleted-items bin — not authored email
williams-j,discussion_threads,SYSTEM,Lotus Notes threading index — duplicates inbox content
williams-j,inbox,INCLUDED,Primary received mail — standard business email
williams-j,legal,PII/LEGAL,Legal correspondence — litigation sensitive
williams-j,private_folders,PII/LEGAL,Self-labelled private folder — explicit personal/sensitive content
williams-j,sent_items,INCLUDED,Primary sent mail — standard business email
williams-w3,bill,PII/LEGAL,Named individual (first name only) — personal PII
williams-w3,bill_williams_iii,PII/LEGAL,Named individual folder — personal PII
williams-w3,calendar,CONTENT-MISMATCH,Calendar entries — not email
williams-w3,california_messages,INCLUDED,California messages — business
williams-w3,canada,INCLUDED,Canada operations business correspondence
williams-w3,contacts,CONTENT-MISMATCH,Address book — not email
williams-w3,el_paso,INCLUDED,El Paso counterparty — business
williams-w3,enron_messages,INCLUDED,Enron messages — business
williams-w3,forney,INCLUDED,Forney counterparty — business
williams-w3,gwolfe,INCLUDED,GWolfe correspondence — business
williams-w3,hr,PII/LEGAL,HR records — sensitive PII
williams-w3,human_resources,PII/LEGAL,HR department records — sensitive PII
williams-w3,inbox,INCLUDED,Primary received mail — standard business email
williams-w3,operations_committee_isas,INCLUDED,Operations committee ISAs — business
williams-w3,personal,PII/LEGAL,Self-labelled personal folder — explicit personal correspondence
williams-w3,preschedule,INCLUDED,Pre-schedule operations
williams-w3,rt_cuts,INCLUDED,Real-time cuts — operations
williams-w3,rt_strat,INCLUDED,Real-time strategy — operations
williams-w3,schedule_crawler,INCLUDED,Schedule crawler — operations
williams-w3,sent_items,INCLUDED,Primary sent mail — standard business email
williams-w3,settlements,INCLUDED,Trading settlements operations
williams-w3,symesees,INCLUDED,Symes EES — business
williams-w3,tie_meter_multipliers,INCLUDED,Tie meter — operations
williams-w3,timbelden,INCLUDED,Tim Belden — business correspondence
wolfe-j,05_saved,SYSTEM,Numbered archive dump — duplicates
wolfe-j,06_saved,SYSTEM,Numbered archive dump — duplicates
wolfe-j,07_saved,SYSTEM,Numbered archive dump — duplicates
wolfe-j,08_saved,SYSTEM,Numbered archive dump — duplicates
wolfe-j,09_saved,SYSTEM,Numbered archive dump — duplicates
wolfe-j,10_saved,SYSTEM,Numbered archive dump — duplicates
wolfe-j,all_documents,SYSTEM,Lotus Notes all-documents view — duplicates every other folder
wolfe-j,calendar,CONTENT-MISMATCH,Calendar entries — not email
wolfe-j,deleted_items,SYSTEM,Lotus Notes deleted-items bin — not authored email
wolfe-j,discussion_threads,SYSTEM,Lotus Notes threading index — duplicates inbox content
wolfe-j,inbox,INCLUDED,Primary received mail — standard business email
wolfe-j,saved_01,SYSTEM,Numbered archive dump — duplicates
wolfe-j,saved_02,SYSTEM,Numbered archive dump — duplicates
wolfe-j,saved_03,SYSTEM,Numbered archive dump — duplicates
wolfe-j,saved_04,SYSTEM,Numbered archive dump — duplicates
wolfe-j,saved_11,SYSTEM,Numbered archive dump — duplicates
wolfe-j,saved_12,SYSTEM,Numbered archive dump — duplicates
wolfe-j,sent_items,INCLUDED,Primary sent mail — standard business email
wolfe-j,tasks,CONTENT-MISMATCH,Task list entries — not email
